001,0.5500,1.7175,B:,ゲーム開始します。
002,4.9300,5.4275,B:,はい
003,6.9875,8.0850,B:,あーすあいよ。
004,10.3450,10.7425,B:,さてと
005,13.0350,14.1625,B:,んーらしいですね。
006,16.7825,17.9875,B:,えーじゃあ
007,18.3950,21.0900,B:,まあ俺もハイディングを持ってるんで
008,23.6150,25.6250,B:,うん持ってるんで行っちゃう？
009,27.0075,28.1900,B:,ハイディング持ってれば楽でしょ。
010,28.9150,30.7600,B:,うん、じゃあとりあえず
011,31.2000,31.4500,B:,うん
012,32.0725,32.5250,B:,いいよね。
013,34.9050,35.5600,B:,し{笑}
014,36.2200,36.3600,B:,か
015,37.4725,38.2350,B:,声ちっちぇえ。
016,41.5975,42.0725,B:,いいんじゃないの？
017,46.7550,48.9925,B:,うん(?ヨーガ)なんにも言われてないよ。
018,50.5250,51.2925,B:,(?オーナンガイ)
019,54.4700,54.8450,B:,{笑}
020,56.1900,57.5075,B:,ていうかすごいね。
021,58.8850,59.1300,B:,どう
022,60.6975,61.2600,B:,ん？あ
023,62.1075,62.2600,B:,ん？
024,63.5050,63.6075,B:,ちっ
025,65.0450,67.9000,B:,{笑}あれさーす取られてんだからさー
026,71.3700,73.9375,B:,ラヘルとウンバラとゲフェン
027,76.6475,77.5075,B:,(?ルノ)がねポタ
028,79.9875,80.4000,B:,{笑}
029,81.5375,83.4900,B:,ごめん無いね。{笑}
030,86.2675,87.1325,B:,うんどうしよう？
031,88.7425,93.7425,B:,うーんとじゃあ取ってくればいいの？でもねとりあえず飛べよ。
032,94.2000,94.4975,B:,{笑}
033,97.2675,97.9200,B:,飛べよ。
034,100.7800,101.0975,B:,うん
035,101.5925,102.3225,B:,あれでいいよ。
036,108.0500,109.6950,B:,やってるところを見せた方がいいんでしょ？
037,116.3225,116.7725,B:,あー違うの？
038,128.3600,128.7725,B:,あれ？
039,138.2350,138.6450,B:,てか重っ
040,141.4650,141.7900,B:,もう
041,142.2150,144.4875,B:,何このしゃべり方は普通にさー
042,147.6975,148.3425,B:,あれなのかな？
043,150.8900,152.8950,B:,一般系のしゃべりはしないってことね？
044,155.4700,155.9375,B:,おい
045,157.1350,158.5650,B:,ヒトリ飛ぶなよー。
046,161.2050,162.9950,B:,あほああほんだら
047,165.9100,166.3800,B:,ちがくて
048,167.6900,168.2875,B:,パーティーパーティー
049,169.9975,171.6225,B:,ほいよ。今、ゲフェンでしょう？
050,175.2725,178.0475,B:,うんジュノーが(?ジャセ)でもうあーあーあー来た。来た。来た。
051,179.9950,180.5700,B:,待て。、うるせえ。
052,181.6650,182.2125,B:,{笑}
053,184.0550,186.6600,B:,へへん(?テインバック)やめてください{笑}
054,188.1200,191.8225,B:,とりあえずあえ？ジュ、あれ？でアルデバランで
055,193.5400,193.9250,B:,いいんでしょ？
056,196.1950,196.4875,B:,うん
057,200.6075,202.2600,B:,えジュノーアルデバランから行けるよ。
058,212.0250,212.4300,B:,さあ来い。
059,213.1075,214.1750,B:,さあ来い。{笑}
060,217.0950,217.9250,B:,さあどんと来い。
061,219.7650,220.7700,B:,へへへえー
062,222.8100,223.0700,B:,いいしょ。
063,226.1750,226.3400,B:,うん
064,229.7075,230.1100,B:,あー
065,230.9950,235.3750,B:,なんかね暗いんだよねー。てかあとジュウイチパーなんだけどあげられる？とか言って{笑}
066,238.1525,240.9450,B:,{笑}イチジカンじゃなー。ちょっとな。
067,247.1200,248.3425,B:,教本なんかあるわけないし
068,257.8375,258.2125,B:,まあね。
069,259.8025,261.3525,B:,これ一応みんなに言っといた方がいいよねー？
070,264.3375,264.4675,B:,お
071,268.5525,269.5875,B:,一応言っといた方がいい？
072,273.2500,274.3075,B:,んーやっぱり悪いじゃん？
073,279.0150,279.3525,B:,いいよ。
074,284.4250,284.9200,B:,飛べ。飛べ。
075,291.0125,291.7125,B:,あのねー
076,295.2775,296.5175,B:,すんごい
077,297.7175,302.8675,B:,やっぱりラグナやりんラあでも違うのか。、違うパソコンだから関係無いのか。
078,306.4200,308.1000,B:,やっぱりね途切れるんだよ
079,311.0150,311.4850,B:,あー
080,313.4550,314.0925,B:,ちょっとね
081,320.4375,320.7000,B:,す
082,321.5150,323.2050,B:,とりあえず下下右？
083,326.3925,326.6600,B:,うん
084,327.8425,329.9900,B:,意外に覚えてるもんだな。はっはっはー
085,331.8900,332.3300,B:,下右？
086,333.7100,334.3125,B:,あー右だね。
087,335.0800,335.5975,B:,うんあ？
088,336.4600,336.7775,B:,そうだね。
089,338.0175,338.9300,B:,さすが行ってる人は違う。
090,343.3225,344.1725,B:,だってあそこ
091,345.1800,346.1700,B:,ソロでやったら
092,346.9475,349.1200,B:,はさらされんでしょ？、どうせ{笑}
093,355.7200,355.9175,B:,でも
094,357.4275,357.7325,B:,うん
095,359.6650,359.8800,B:,ん
096,363.7300,366.1550,B:,あーなるほどねー。
097,371.3200,372.5550,B:,あれもしかしてタマっち
098,373.9050,374.0800,B:,{笑}
099,374.9200,376.0250,B:,チェイサーになってんだ。{笑}
100,379.5100,380.3400,B:,全然知らなかった。
