001,2.0800,2.4850,A:,{咳}
002,3.2100,4.1700,A:,了解っす。
003,4.7150,4.7900,A:,こ
004,5.2500,6.1250,A:,う、開始
005,6.6450,7.5350,A:,開始だそうです。はい
006,9.6350,10.3075,A:,うっす
007,24.1100,24.2350,A:,ん
008,31.6650,32.0150,A:,はいはい
009,33.5450,34.8500,A:,うんこっちはオッケー
010,41.9250,42.0850,A:,え
011,56.0900,57.3850,A:,気にしたら負けだと思うよ。
012,60.5800,62.0050,A:,うん、なんそういうの
013,63.1300,65.9200,A:,新宿ニチョーメとかいうのは気にしたら負けだと思うよ。
014,77.3450,77.4200,A:,ん
015,78.2575,79.0275,A:,ポタ無いじゃん。
016,84.4950,84.9500,A:,無いね。
017,90.3150,92.4550,A:,どうすっか？とりあえず南でも行って募集すっか？
018,95.7450,96.5400,A:,{笑}
019,102.3650,103.1150,A:,あー了解
020,135.7600,137.1750,A:,何があるんだ？{笑}
021,140.8100,142.2750,A:,とりあえず先行っちゃっていいのかな？
022,146.5550,146.7700,A:,うん
023,152.2550,152.7700,A:,うんでしょ？
024,161.2750,162.1750,A:,{笑}
025,167.3850,169.2100,A:,いやいやパーティーパーティー{笑}
026,203.0250,204.2600,A:,えジュノーあれじゃない？
027,204.9350,206.2200,A:,え、どっちからも行けるけど
028,213.6000,213.7550,A:,ん？
029,215.5200,217.0600,A:,あー別にどっちでもいいんじゃねえの？
030,240.0250,240.9050,A:,その辺は
031,241.3450,242.0000,A:,頑張り次第？
032,245.6050,247.9900,A:,いやいやその辺はイヤミとラウの頑張り次第
033,261.3550,261.9200,A:,んー
034,278.6600,280.9100,A:,これこっち日本語に変わらなくて困ってんだよね。
035,298.5000,298.6800,A:,ん？
036,308.1350,309.1400,A:,何が{笑}
037,312.7500,313.2800,A:,{笑}
038,328.0700,328.6000,A:,そうそうそう
039,329.7900,330.9000,A:,ん？下下右？
040,333.3900,334.1650,A:,下右だな。
041,337.1250,337.9600,A:,下行って右
042,346.6700,348.3900,A:,無縁ってことは無いだろう。{笑}
043,353.5100,354.3600,A:,{笑}
044,358.7650,360.1600,A:,まあそれはアサシンぐらいだな。
045,367.1850,367.7950,A:,そうそうそう
046,387.1650,389.4650,A:,あーもうなんかチェイサーのナナジューだね。
047,390.1000,390.5000,A:,{笑}
048,393.1600,394.9150,A:,早すぎるよねー。あの人は
049,417.1650,419.9700,A:,おまえ俺がこんなにやられるとでも思ってんのか？
050,423.8250,425.6900,A:,思ってるからってやめてくれよ。{笑}
051,426.9300,428.8250,A:,そこまで運無くねえよ。{笑}
052,431.3950,432.4100,A:,な何かおっしゃいました？
053,463.0700,464.9600,A:,あやべえなんか緊張すんなー。{笑}
054,477.1500,477.3050,A:,ん？
055,500.7600,504.4100,A:,あのーぶっちゃけグリムの音でまったく会話が聞こえないんだ。
056,504.9300,505.6950,A:,{笑}
057,545.9750,547.5050,A:,だから軽く重いね。{笑}
058,569.2100,572.4200,A:,おっと、おっと、ちょっと分散し過ぎじゃないすか？
059,585.3450,587.0450,A:,ちょっちょっちょっちょっちょいちょいちょいちょいちょい
060,587.4500,587.8950,A:,{笑}
061,589.3650,590.6600,A:,危うい。危うい。{笑}
062,603.4250,605.2200,A:,いや十分強いからね。{笑}
063,616.9050,618.1650,A:,{笑}
064,619.3750,621.3850,A:,大丈夫大丈夫その程度では死なない。{笑}
065,646.5650,649.6250,A:,まあ大丈夫大丈夫て適当にまったりやっていこうか。{笑}
066,650.1200,650.4000,A:,{笑}
067,657.0750,658.3750,A:,え？いいないんじゃねえ？
068,658.9900,659.3100,A:,マップ
069,660.3700,661.4100,A:,マップなんもねえぞ。
070,664.0000,664.5900,A:,{咳}
071,668.7000,669.2150,A:,さすが
072,671.1300,671.2500,A:,ん？
073,673.3600,675.1250,A:,その辺は自分の経験値見てくれ。
074,680.4650,681.3800,A:,ラウ動けるか？
075,696.8000,697.6650,A:,{笑}
076,700.5850,700.7850,A:,ああ
077,707.8850,708.3500,A:,いやいや
078,708.9000,709.8350,A:,まだ来たばっかりだぜ。
079,717.3250,719.6500,A:,ならん。ならん。ならん。この状況でならん。それは
080,720.0650,720.4700,A:,{笑}
081,731.1350,732.1950,A:,そこハシで{笑}
082,740.1750,742.8250,A:,何ビージーエム無いと、気い気が乗らねえって？
083,767.4850,767.5950,A:,ん
084,777.8150,779.5750,A:,え？ここは無形
085,781.7850,782.5800,A:,なんだけど
086,783.1150,784.5550,A:,俺はそんなもん持ってないから
087,790.7200,792.1300,A:,裏切り？、なんで裏切りなんだ？
088,795.0300,796.4600,A:,裏切りは要らないだろう。ここで
089,800.1750,802.0925,A:,こいつら無形だから無形ジェルで
090,804.2550,805.1700,A:,あとは中型？
091,818.6600,818.8250,A:,あ？
092,822.6200,824.9550,A:,もうここほとんど最近ほとんどこうだよ
093,833.0700,833.6750,A:,そうそうそう
094,843.0350,845.2600,A:,まあサンガイにいるやつが上に上ってくんだよ
095,853.3500,854.6700,A:,めんどくせえなー{笑}
096,857.3300,860.7500,A:,ここも結局大人数パーティーでしか来れなくなっちゃうか
097,875.2150,877.4000,A:,まあまあまあ時間を忘れようぜ。{笑}
098,878.6900,880.6450,A:,気づいたら勝手にイチジカンなんてたってるから
099,900.3000,901.3050,A:,ナイス
100,905.6550,907.5650,A:,なかなか隙を突くのがうまい。{笑}
101,915.4350,916.1150,A:,な何？
102,935.0750,935.9250,A:,まあ一応ね
103,939.0250,939.9100,A:,{咳}
104,944.1800,949.4300,A:,ここなんて低レベルのやつが範囲攻撃イッパツ打っただけで相当な経験値入るからね。共同で
105,958.3500,961.8200,A:,なんとかならん？て言われても俺これが普通の声だからなんとも言えねえな。
106,966.3200,969.0250,A:,いやややややサンビキらいだったらなんとかなんだろう。{笑}
107,984.3700,985.3500,A:,{笑}
108,986.5600,988.3800,A:,結構しんどいと思うけどな。{笑}
109,1001.7250,1002.7750,A:,珊瑚はニヒャッコ
110,1007.9800,1008.4550,A:,(?ザイル)
111,1009.7350,1011.7600,A:,期待値はサンビャッピキってとこだな。
112,1012.1700,1012.5800,A:,{笑}
113,1016.1300,1016.9700,A:,{咳}
114,1025.5750,1026.0600,A:,エスピー？
115,1029.6400,1030.3550,A:,オッケーオッケー
116,1042.9150,1043.7200,A:,{咳}
117,1046.2000,1047.3150,A:,えーとりあえず
118,1048.0500,1049.7800,A:,とりあえず休もうぜ。{笑}
119,1050.8000,1051.7050,A:,エスピー危ないんだろ？
120,1057.0250,1058.0100,A:,せめてはじっこ寄ろう。
121,1071.5500,1072.0050,A:,よしオッケー
122,1072.5100,1073.5500,A:,まあこっちの方に行こうぜ。
123,1084.1050,1086.0600,A:,まあその程度だったら(?フィーレムン)だしな。
124,1088.9750,1089.8550,A:,{咳}
125,1090.7800,1092.4350,A:,俺エスピーなんて回復できない。
126,1092.8500,1093.0850,A:,{笑}
127,1103.3400,1104.1700,A:,そんなもんじゃねえ？
128,1116.3950,1118.8150,A:,まあその辺は転生職だし{笑}
129,1128.9600,1129.1250,A:,うん
130,1135.6900,1135.8250,A:,ん
131,1139.3650,1139.4950,A:,ん？
132,1142.7050,1143.9600,A:,なんかちょっと途切れたね。今
133,1150.3800,1150.9850,A:,聞こえる？
134,1154.9750,1155.6150,A:,はいオッケーオッケー
135,1157.1900,1157.5400,A:,{咳}
136,1160.0200,1161.2650,A:,いやややや死ぬな。死ぬな。
137,1161.9750,1162.6900,A:,えマジかよ。
138,1167.6550,1168.6000,A:,ちょいちょいちょいちょいちょい
139,1178.7600,1181.6950,A:,おおー。、こええよ。今のは{笑}
140,1186.5250,1187.5250,A:,{咳}
141,1201.6150,1202.4500,A:,{咳}
142,1203.4700,1204.1750,A:,あーちきしょう
143,1210.5650,1211.7900,A:,うーっす
144,1216.9250,1218.2850,A:,大丈夫大丈夫ラウは強い子
145,1218.9150,1219.2250,A:,{笑}
146,1223.3650,1223.5650,A:,あ
147,1228.6650,1229.7000,A:,うん、行ってみる？
148,1234.1400,1235.0050,A:,行ってみる？最下層
149,1245.9350,1246.1900,A:,ああ
150,1246.6900,1248.7700,A:,うん俺なんか忘れてると思った。
151,1249.9350,1250.9700,A:,呪い矢忘れた
152,1261.8800,1263.5000,A:,無い。、あえて運剣じゃないんだ？
153,1268.9300,1269.2500,A:,{咳}
154,1275.6050,1276.0650,A:,えー
155,1286.9650,1290.7300,A:,あれ生体のか生体の方のカードえーっと
156,1292.6100,1293.1350,A:,はいはい
157,1295.4000,1298.8300,A:,あれ何だっけ？生体の方のカードが実装されたらさー
158,1299.6000,1300.9000,A:,すごいことになるんじゃないかな？
159,1313.7650,1314.1300,A:,おっと
160,1317.5950,1317.9350,A:,おお
161,1319.7250,1320.0650,A:,いいね。
162,1329.9350,1330.7400,A:,え？{笑}
163,1340.3750,1343.2650,A:,え？俺ゴジューロクえーゴジューロクじゃない。ごめん。キュージューロク
164,1347.9800,1350.7800,A:,あのねーいろんないろんな数字が混ざった。{笑}
165,1354.7600,1355.7150,A:,あいつキュージューヨンでしょ？
166,1359.9500,1361.8050,A:,てかあのマーチャント誰だ？{笑}
167,1364.4550,1365.8900,A:,うん、そのどっちかだね。
168,1368.8700,1369.7150,A:,{笑}
169,1374.7500,1375.5400,A:,{咳}
170,1376.3200,1377.0300,A:,まあそうだね。
171,1380.6250,1383.5050,A:,あいつここでソロか、俺コル
172,1384.8650,1385.3400,A:,のトリオ
173,1397.6700,1401.7050,A:,どおーっとっとっとえ？あれ？{笑}釣るんじゃなかったの？{笑}
174,1405.2550,1406.9050,A:,そうか。シールドチェーン強えな。
175,1415.1350,1417.8400,A:,ねえそんなそんな君はアサシン予備軍ですか？
176,1433.5100,1433.6550,A:,ん？
177,1434.1350,1434.7150,A:,誰のことだ？
178,1438.3200,1438.8950,A:,カゲトン
179,1448.2800,1450.1025,A:,カゲトン見てないよね。最近
180,1453.3600,1453.9200,A:,えいたんだ。
181,1455.2250,1456.1100,A:,俺最近見ねえ。
182,1456.5150,1456.8700,A:,{笑}
183,1467.6100,1468.1400,A:,{笑}
184,1483.9700,1485.6100,A:,さああさっての方向じゃねえかな。
185,1488.3900,1489.2550,A:,{笑}
186,1503.1700,1503.8850,A:,ん？右？
187,1510.2250,1510.7950,A:,デフォ視点？
188,1511.2350,1511.6300,A:,{笑}
189,1524.5700,1527.3650,A:,あれ風のやつにシールドチェーンやってくれるとありがてえな。
190,1552.7100,1552.8600,A:,おお
191,1561.5200,1563.0500,A:,順応が早え。{笑}
192,1570.1300,1573.6000,A:,大丈夫大丈夫センなんて食らったってラウはい死にゃあしねえ。
193,1576.9150,1578.4150,A:,きてなくてもセンぐらい行くぜ。あれ
194,1589.2850,1592.2300,A:,センて、普通に属性攻撃センぐらい行くべ。
195,1595.7800,1595.9600,A:,あ？
196,1610.8150,1611.9700,A:,ナナジューダイだと
197,1614.4650,1615.3650,A:,え何を作って？
198,1624.9100,1626.8350,A:,いやあグリムアサも何も
199,1629.4200,1631.3100,A:,グリムアサも何もステータスだぜ。あれ
200,1636.8550,1638.5850,A:,うん危なかった。すっごい危なかった。
201,1660.4600,1661.6850,A:,おっとっとっと{笑}
202,1682.8300,1683.0500,A:,おお？
203,1685.1350,1686.0950,A:,なん、何が？
204,1687.4900,1688.8950,A:,うん結構必死
205,1691.4250,1691.9550,A:,なんていうか
206,1693.4600,1696.4550,A:,思いっきりねートーク忘れちゃうんだけどこれやってると
207,1699.2700,1700.7400,A:,うんまあそれは多分俺の
208,1702.0050,1703.1150,A:,危ない。危ない。危ない。{笑}
209,1704.5600,1707.4800,A:,なんていうかこうグリム必死になってると会話も出ないんだけど
210,1707.8900,1708.3550,A:,{笑}
211,1714.4650,1714.6500,A:,ん？
212,1716.9250,1718.2700,A:,忘れてたのか？{笑}
213,1721.0400,1722.5600,A:,それは不思議だな。{笑}
214,1730.3500,1731.4250,A:,よし
215,1732.3300,1733.6300,A:,ちょいちょいちょいちょいちょいちょいちょいちょいちょい
216,1734.1000,1736.0900,A:,ちょいちょいちょい、お兄さん{笑}
217,1737.0150,1738.5750,A:,お兄さん何やってんの？{笑}
218,1754.2050,1755.8150,A:,いや暴れないで。{笑}
