001,4.4575,5.5325,B:,違う。オープン会話
002,35.0075,35.2875,B:,んちゃ
003,36.3075,37.5350,B:,ジョブ名前、あーあ
004,38.5700,39.2700,B:,(?ウンバタイネ)
005,40.9775,43.0000,B:,え、最近できたなんかカプラの
006,47.3575,47.6550,B:,うん
007,52.8775,53.5225,B:,そうだね。
008,60.4625,63.5450,B:,いや、モロクとは全然違う所なんかねー
009,64.3750,68.2250,B:,アルナヘルツ共和ク、国だっけ？、なんか第三の国？
010,71.5425,73.4500,B:,ミッドガッツでもなくて
011,73.8775,74.4175,B:,あのー
012,78.6575,78.9125,B:,{笑}
013,82.6700,84.4575,B:,あれだ。、あのカプラ
014,85.7800,86.7375,B:,カプラの
015,87.3475,89.6725,B:,あの、なんか競争相手的な
016,92.2800,92.5550,B:,うん
017,96.9725,97.5025,B:,{笑}
018,98.9250,99.6450,B:,その
019,100.4050,101.2425,B:,あれはどうなんだろう？
020,102.7750,103.0950,B:,うん
021,104.3175,104.5625,B:,{笑}
022,107.4450,107.9600,B:,{笑}
023,109.7875,110.0225,B:,{笑}
024,115.2900,115.5025,B:,{笑}
025,116.6975,116.9175,B:,えーっ
026,120.1700,120.4050,B:,うん
027,120.8775,121.1350,B:,{笑}
028,125.4550,125.6775,B:,{笑}
029,131.8925,135.6825,B:,まあ、え？、風武器持ってけば一応狩れるよ。
030,136.8325,138.0150,B:,い一階とかだったら
031,141.6550,142.0800,B:,無い。
032,143.3525,145.4475,B:,ああ、ダマあったっけな？、ん？
033,148.3000,148.5725,B:,うん
034,153.2325,153.5575,B:,ああ
035,155.6600,157.4250,B:,行ってた。、{笑}、うん
036,159.0775,160.0575,B:,泣いたし{笑}
037,160.7975,161.0100,B:,{笑}
038,163.8450,164.2950,B:,{笑}
039,166.1725,166.4550,B:,{笑}
040,170.2800,170.5100,B:,{笑}
041,174.9400,176.4225,B:,あーそうかもね。
042,177.2000,178.6300,B:,なんか変な、歌だし
043,179.5825,181.1875,B:,あれか？、え？、あれ行く？
044,182.2450,182.6950,B:,ダンジョン
045,183.8025,184.1700,B:,ダンジョン
046,190.0400,191.5750,B:,風ダマあるかも、うん
047,193.9550,195.3250,B:,風ダマがあるはずだよ。
048,197.4050,197.7300,B:,うん
049,204.1250,204.9300,B:,風持ってんの？
050,211.3125,212.2950,B:,{笑}ほんとに？
051,213.0500,213.6950,B:,コンロンだ。
052,214.4525,214.8425,B:,{笑}
053,222.2025,222.6000,B:,うん
054,223.7400,224.6325,B:,あった。、これだ。
055,230.1525,230.4775,B:,うん
056,238.1625,239.2275,B:,うんああこれか。
057,241.0250,241.2825,B:,うん
058,244.4600,246.0050,B:,俺も見たことある。、あの
059,247.4200,247.8025,B:,あるよ。
060,248.8800,251.8375,B:,鷹の爪だ。うん
061,254.9150,255.7600,B:,(?アーンシラ)
062,256.7600,259.2400,B:,マジで？あんのあれ？{笑}
