001,1.4500,2.9275,B:,はいお願いします。
002,5.8600,7.1900,B:,あ、もう、問題無いです。
003,8.3850,9.0725,B:,えあのー
004,9.4775,10.5475,B:,ニューモンク、だっけ？
005,12.7200,16.2800,B:,の一番下の繁殖期の、やつの一番下？
006,19.1675,19.3500,B:,うん
007,19.8075,20.1450,B:,の
008,20.7650,21.1750,B:,今もう
009,21.8225,22.2575,B:,ランドジュー
010,23.0275,24.5000,B:,多分もう入ってると思うんで
011,28.0150,28.2750,B:,{笑}
012,28.9500,30.3725,B:,入ったらじゃあいるかもしれない。
013,33.3075,35.4725,B:,入り口付近でずっとスタックしてます。
014,38.7725,39.3325,B:,下かな？
015,40.8200,41.5650,B:,一番下
016,42.3275,42.9125,B:,のとこかも
017,46.9200,47.5225,B:,これじゃね？、うん
018,48.6925,49.9800,B:,見つけた。
019,51.1500,52.3450,B:,フレンド登録でもしとく？
020,53.0725,53.6200,B:,どうも
021,60.7000,61.3050,B:,ごち
022,61.7500,62.7075,B:,やらせていただきました。
023,75.3000,75.7225,B:,(?オシギ)
024,88.2750,88.7625,B:,この辺とか
025,89.9725,90.1900,B:,そ
026,92.8425,93.0425,B:,{笑}
027,93.5050,94.0400,B:,男式
028,94.4875,94.9375,B:,よし
029,96.5450,98.0050,B:,なんかしら、どっかに入る。
030,103.9050,104.3925,B:,行きますか。
031,104.8650,105.1600,B:,左？
032,106.6350,107.4475,B:,おお{笑}
033,109.1525,109.3375,B:,上？
034,121.0250,121.1525,B:,お
035,122.2750,122.7475,B:,これの
036,125.5975,125.7250,B:,はい
037,130.4775,130.8875,B:,あるか。
038,132.3050,132.4775,B:,上？
039,136.3150,136.7300,B:,はーい
040,137.5375,138.6650,B:,お願いします。
041,149.0750,150.3600,B:,よーし
042,154.4275,155.1975,B:,じゃあひとまず
043,157.1900,157.7575,B:,何かから
044,158.8925,159.6575,B:,サンビキぐらいか。
045,166.1900,168.0125,B:,ほいっす。、メシはいいよね？
046,169.6650,170.0775,B:,別に
047,171.7400,171.9950,B:,うん
048,180.7825,181.4825,B:,うん
049,188.6450,191.5450,B:,ああみっつ、あれー、繁殖期無い？
050,192.0550,192.7675,B:,じゃなかったっけ？
051,193.6425,195.4775,B:,オンド、温暖期だと多分
052,196.2750,196.6800,B:,あるかも
053,199.5750,201.3600,B:,あれだと気絶も入って楽なんだけどな。
054,202.5250,202.9275,B:,無しで？
055,204.8300,205.0375,B:,うん
056,209.3100,209.9575,B:,そんな馬鹿な
057,210.5450,211.1875,B:,そしたらもう
058,212.8300,214.1125,B:,いますよねー。
059,220.1550,220.5575,B:,{笑}
060,221.9200,222.1300,B:,おお
061,224.5525,225.5775,B:,はってもらえる？
062,231.3850,232.3525,B:,サン、キュー
063,236.9950,237.7875,B:,よーし
064,239.3100,239.9925,B:,多分大丈夫
065,250.9225,252.8175,B:,お願いします。
066,255.8725,256.5450,B:,半分ずつ
067,262.1950,262.3525,B:,お
068,269.6200,271.4800,B:,明らかに肉なんてニコ以上使わないけど
069,276.9850,278.2475,B:,素材玉、{笑}
070,278.9700,280.7925,B:,{笑}一応持っとこ、{笑}
071,285.0475,285.5125,B:,{笑}
072,292.1425,292.7200,B:,ランポスは
073,295.0000,295.5725,B:,ヨンサンナナ
074,296.8925,297.1450,B:,はーい
075,303.1075,303.3275,B:,うん
076,306.6575,307.0250,B:,キー
077,308.1650,308.3875,B:,こわ
078,314.4550,314.6600,B:,おわ
079,316.4725,317.4075,B:,悪いが先へ行く。
080,318.2125,319.4875,B:,{笑}
081,321.6750,324.4375,B:,えダイタルとか裸の(?ドテイ)食らったら大変なことになるか？
082,332.2050,332.6900,B:,{笑}
083,333.1300,333.9175,B:,出た、{笑}
084,338.6600,340.5975,B:,ちょっ、見つけちゃった。先に{笑}
085,344.7675,345.3300,B:,大丈夫かな。
086,348.5825,349.8675,B:,適度に殴ります。
087,351.7425,353.0225,B:,おお視点変更がしずらい。
088,357.9275,358.2600,B:,おお
089,362.1800,364.9700,B:,なんだかわかんないけどポータブルよりあれが早い気がするんだ。
090,365.9950,366.2600,B:,ほう
091,367.0725,368.2875,B:,そりゃピヨりますよねっていう
092,369.6925,371.1275,B:,おお、{笑}ふっとんだ。
093,375.6525,375.9650,B:,うー
094,377.5000,378.6825,B:,ふっとんじゃった。{笑}
095,379.2300,379.7825,B:,ごめんっす。
096,382.6875,383.9550,B:,ちょっと雑魚散らしに行こう。
097,387.7400,388.9100,B:,いた。{笑}
098,393.5925,394.4975,B:,ふっとんだよ。
099,397.4725,399.0575,B:,ポータブルよりタメが早い気がする。
100,405.6400,406.2875,B:,逃げた。
101,407.5075,409.1050,B:,もう瀕死なんですか？{笑}
102,414.3825,414.6925,B:,うん
103,415.7100,417.0650,B:,視点変更がしづらいなー。
104,417.6750,418.2525,B:,しょうがないけど
105,419.0175,420.8250,B:,カメラリセットって、あったけど
106,421.2800,422.1050,B:,やべ忘れちゃったな。
107,424.5050,425.1425,B:,あれ早っ。
108,426.4425,426.7600,B:,ハチ
109,428.7425,430.2675,B:,一応ハチっていう説はある。
110,437.0125,437.3575,B:,えー
111,440.7775,441.1600,B:,どこや？
112,442.5800,442.8550,B:,ロク？
113,447.2075,447.7475,B:,何だって？
114,449.3525,451.6075,B:,そっち行ってるのは知らないなー。、あんま
115,461.0525,461.4625,B:,えー
116,467.6650,468.6450,B:,おお、どこ行きゃいいんだろう？
117,471.6875,472.2400,B:,待ってれば
118,474.0225,474.6625,B:,ロクとか
119,477.5625,478.1575,B:,セはいない。
120,480.9625,481.2000,B:,ナナ
121,488.4800,489.9100,B:,流れから言っていないよねー。
122,490.7350,491.5275,B:,やばい消えられた。
123,494.6250,495.6375,B:,これはちょっと危険だね。
124,496.5925,497.5100,B:,また帰ってくるまで
125,499.4300,500.7675,B:,これお前こっちから行った方が楽だ。
126,514.4625,515.0025,B:,{笑}
127,519.1500,519.9075,B:,見っけた。
128,520.8225,521.7475,B:,仲間割れはよくないな。
129,527.5900,527.7200,B:,ちょっ
130,529.2425,529.8475,B:,(?オウンベンナル)
131,530.6375,531.0250,B:,まあいいや。
132,536.3600,536.7725,B:,{笑}
133,538.4875,538.6200,B:,ちょっ
134,541.3300,541.4325,B:,ん
135,548.8800,549.4250,B:,ビシー
136,551.0575,551.2125,B:,いてっ
137,555.7450,556.0050,B:,うん
138,559.4325,559.6800,B:,まあ
139,560.1375,561.0175,B:,問題は無いはず
140,565.0425,565.2950,B:,おお
141,566.3500,566.8750,B:,危なかった。
142,573.7800,574.1750,B:,死んだ。
