ID,SECTION,ANSWER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
7,1,3,0.9996666666666663,0.9912857142857144,0.8530000000000002,0.5145000000000001,0.027999999999998693,0.02400000000000002,0.3030000000000008,0.01699999999999946,3.215,2.6959999999999997,1.4029999999999996,1.532,0.36212517609176886,0.27929160796941044,0.06866572751056553,0.28991748842825527,0.5021047596268834,0.5384615384615267,0.5439012011503975,0.56457078313253,0.4978952403731166,0.4615384615384734,0.4560987988496024,0.43542921686747005,0.1809102020996936,0.04788732394366051,0.20946130708230792,0.40828704228545526,0.2976569423274608,0.07526881720429776,0.363441103323536,0.36212517609176886,0.29516146184112585,0.0645161290322583,0.30477051774813474,0.27929160796941044,0.2539860338165964,0.8145161290322624,0.1586027583088401,0.06866572751056553,0.15319556201481693,0.045698924731181464,0.17318562061948903,0.28991748842825527,0.46041741633681194,0.9154078549848981,0.3038111736682546,0.1593945622722602,0.539582583663188,0.08459214501510191,0.6961888263317454,0.8406054377277398,0.4625096824167312,0.9266055045871561,0.3422786045376921,0.1973395026026605,0.5374903175832687,0.07339449541284392,0.6577213954623079,0.8026604973973395
7,2,2,1.0439333333333332,0.683142857142857,0.3835384615384619,0.42210526315789454,0.06099999999999994,0.0519999999999996,0.014000000000001123,0.10500000000000043,4.3298000000000005,2.127,1.0120000000000005,1.1470000000000002,0.4543142298988413,0.23123343842478863,0.12054892555269733,0.19390340612367254,0.6044512332982249,0.5398230088495591,0.6705798537975468,0.662702611198104,0.3955487667017751,0.4601769911504408,0.3294201462024532,0.33729738880189597,0.1999916293364973,0.8267716535433061,0.1535721936589546,0.24054611766964187,0.41217875181520536,0.2629310344827571,0.5025418417326308,0.4543142298988414,0.26972696548497604,0.22413793103448,0.24687202581304113,0.2312334384247887,0.1514334290344665,0.06034482758621145,0.11745862253069947,0.12054892555269736,0.166660853665352,0.45258620689655144,0.1331275099236287,0.1939034061236726,0.2686837406639677,0.18666666666667897,0.18944924931670978,0.20970021197133357,0.7313162593360323,0.813333333333321,0.8105507506832902,0.7902997880286664,0.35956236864878255,0.2121212121212268,0.3223956674100033,0.3426804123711342,0.6404376313512175,0.7878787878787732,0.6776043325899966,0.6573195876288658
7,3,3,0.8935999999999994,0.6118181818181818,0.36030000000000023,0.42805882352941216,0.012999999999998124,0.038000000000000256,0.012000000000000455,0.08900000000000219,3.7349999999999994,2.135,0.7460000000000004,1.47,0.43219191332946383,0.2169987747468885,0.11617334107177411,0.23463597085187357,0.5935892171308484,0.25490196078428506,0.6362862010221465,0.6657395450481771,0.4064107828691516,0.7450980392157149,0.3637137989778535,0.33426045495182294,0.2294338060811842,1.4126984126984736,0.22218863361547764,0.30656780553566204,0.38957579482081583,0.08552631578946077,0.46190947316349235,0.43219191332946383,0.2667295819915452,0.25,0.26403660648033633,0.2169987747468885,0.1570771697335946,0.0789473684210551,0.09225822409102157,0.11617334107177411,0.1866174534540445,0.5855263157894841,0.18179569626514963,0.23463597085187357,0.28734348831645296,0.4800000000000455,0.16648069627315343,0.21185394249426728,0.712656511683547,0.5199999999999545,0.8335193037268466,0.7881460575057327,0.37063394836018826,0.24000000000000568,0.25893786879555725,0.3486886673763671,0.6293660516398116,0.7599999999999943,0.7410621312044428,0.6513113326236328
7,4,2,1.1306,0.7079999999999997,0.6696666666666672,0.4885882352941177,0.2580000000000009,0.11299999999999999,0.14000000000000057,0.009999999999999787,2.2929999999999993,2.393,0.9820000000000002,1.782,0.48527770624087907,0.16207399776804873,0.11497410364265899,0.23767419234841336,0.6149243989992387,0.6954177897574132,0.48932991890738364,0.7496353268797242,0.3850756010007613,0.30458221024258686,0.5106700810926164,0.25036467312027577,0.19479118460056785,0.019569471624265672,0.3143966125617502,0.31177508351788596,0.3772621755094884,0.49520153550863777,0.3077852348993288,0.48527770624087896,0.23624767403212246,0.2168905950095964,0.3212080536912752,0.1620739977680487,0.22345648640797294,0.26871401151631524,0.1318120805369128,0.11497410364265896,0.16303366405041625,0.0191938579654506,0.23919463087248324,0.2376741923484133,0.37198192860317003,0.3517587939698494,0.2998473282442749,0.19154311865376378,0.6280180713968299,0.6482412060301507,0.700152671755725,0.8084568813462362,0.4860875877086865,0.5533596837944674,0.29096296296296303,0.41499690146663937,0.5139124122913136,0.4466403162055326,0.709037037037037,0.5850030985333606
10,1,3,0.9879999999999995,0.8025555555555548,0.5016000000000009,1.0924545454545458,0.4029999999999987,0.2939999999999987,0.08200000000000074,0.2110000000000003,1.9999999999999982,1.6669999999999998,0.8590000000000018,2.096,0.21419280242809646,0.2609842462783637,0.09062003179650255,0.43420291949703727,0.5517840521253492,0.5781922525107607,0.5454049631851647,0.4507642004410312,0.44821594787465086,0.4218077474892393,0.4545950368148352,0.5492357995589687,0.47660576212061,0.27086007702182385,0.46310207688908533,0.7674180982182774,0.29190954659892476,0.4070707070707064,0.30202355783751106,0.21419280242809646,0.2371190570269942,0.2969696969696961,0.2517366354575657,0.2609842462783637,0.1482002313502237,0.08282828282828371,0.1297191180912114,0.09062003179650255,0.32277116502385733,0.21313131313131378,0.3165206886137119,0.43420291949703727,0.33673469387755156,0.16907216494845534,0.30045470444211325,0.2972972972972977,0.6632653061224485,0.8309278350515447,0.6995452955578868,0.7027027027027022,0.3846166953499078,0.218085106382981,0.3400633412509902,0.25773301818929245,0.6153833046500922,0.7819148936170189,0.6599366587490098,0.7422669818107075
10,2,2,0.8374285714285715,2.1912,0.0,0.9288461538461538,0.2879999999999998,0.867,1000.0,0.012000000000000455,1.9050000000000011,4.2780000000000005,0.0,2.472999999999999,0.20288651230401827,0.37919219188038616,0.0,0.4179212958155954,0.2765042169015679,0.24935064935064924,0.3081028626880156,0.3485551195148056,0.723495783098432,0.7506493506493508,0.6918971373119843,0.6514448804851943,0.3066886981813115,1.19861559898322e-05,0.3999676532427621,0.7179807349268641,0.21160680220653533,0.0002876642957668399,0.22007855822550842,0.20288651230401833,0.5536864167459435,0.000865989390381425,0.4942236598890943,0.3791921918803863,0.0,0.9988343603015282,0.0,0.0,0.23470678104752113,1.1986012323618793e-05,0.2856977818853973,0.4179212958155955,0.0,0.999712082920119,0.0,0.0,1.0,0.0002879170798809941,1.0,1.0,0.0,0.9991337510378502,0.0,0.0,1.0,0.0008662489621498161,1.0,1.0
10,3,2,0.8022857142857146,1.0227692307692313,0.22433333333333305,0.967533333333333,0.05000000000000071,0.18599999999999994,0.03999999999999915,0.0010000000000012221,1.5760000000000005,3.0009999999999977,0.3390000000000004,2.465,0.16151390526588258,0.382387621868799,0.038710419602542304,0.4173880532627764,0.4395953757225433,0.21186440677966345,0.3443303473891198,0.2969543147208122,0.5604046242774566,0.7881355932203365,0.6556696526108803,0.7030456852791879,0.47210835717975314,0.003623188405801532,0.5014239218877137,0.7164083325106126,0.2659285913059865,0.18050541516245677,0.21352120308901246,0.16151390526588255,0.3390108734663431,0.6714801444043295,0.4065844736485569,0.3823876218687989,0.07435835669767926,0.1444043321299603,0.04592873594363914,0.0387104196025423,0.32070217852999117,0.003610108303253496,0.33396558731879156,0.4173880532627763,0.21851662878612155,0.44444444444443565,0.1770234986945171,0.1933352484918124,0.7814833712138786,0.5555555555555644,0.8229765013054829,0.8066647515081875,0.17988362769085237,0.17699115044247482,0.10149700598802414,0.09192733233164853,0.8201163723091476,0.8230088495575252,0.8985029940119759,0.9080726676683515
10,4,3,0.8585999999999998,1.3126000000000002,0.585,0.8923157894736843,0.0389999999999997,0.46000000000000085,0.4930000000000003,0.006000000000000227,1.5219999999999994,2.858999999999998,0.6769999999999996,5.185000000000002,0.21553368812129728,0.3295009539110353,0.02937041871673863,0.42559493925092884,0.3954495210022107,0.07815631262524982,0.347409267290573,0.3954495210022107,0.6045504789977894,0.9218436873747502,0.652590732709427,0.6045504789977894,0.3237485630482855,0.006048387096774417,1.0251087386318714,0.7409317367362994,0.2353285690792795,0.03907815631262491,0.1485892804842331,0.21553368812129728,0.35976272976177776,0.4609218436873751,0.27911744606072425,0.3295009539110353,0.16033917180454058,0.4939879759519036,0.06609391779752023,0.02937041871673863,0.24456952935440227,0.0060120240480964135,0.5061993556575225,0.42559493925092884,0.40523690773067333,0.9266917293233088,0.30786721236925874,0.11992619926199265,0.5947630922693267,0.07330827067669117,0.6921327876307413,0.8800738007380073,0.30828414839797635,0.5173137460650574,0.19145927601809956,0.08184107442641297,0.6917158516020236,0.4826862539349426,0.8085407239819005,0.918158925573587
11,1,2,0.8359000000000002,0.7657692307692316,0.40174999999999966,0.3413333333333327,0.0019999999999988916,0.10000000000000142,0.012000000000000455,0.03399999999999981,2.3290000000000006,2.129,1.232999999999997,1.28,0.4259905720473946,0.25366288699197376,0.16379156580456095,0.15655497515607053,0.5218930250651962,0.019607843137243976,0.5224315836698072,0.6267761406665915,0.4781069749348038,0.980392156862756,0.47756841633019287,0.3732238593334085,0.17037539027828666,0.29824561403508404,0.22491653487963462,0.18561372768194273,0.35649817076538065,0.013513513513505972,0.3340984076889975,0.42599057204739466,0.32658850340667983,0.6756756756756827,0.3054081193515996,0.2536628869919738,0.17134004080032483,0.08108108108108383,0.176875627600057,0.16379156580456097,0.14557328502761457,0.22972972972972755,0.18361784535934594,0.15655497515607056,0.32460711832909117,0.8571428571429296,0.34615384615384553,0.27771537198652013,0.6753928816709088,0.14285714285707035,0.6538461538461544,0.7222846280134798,0.344105681013325,0.10714285714285941,0.3667459845330155,0.39235793200268526,0.655894318986675,0.8928571428571406,0.6332540154669845,0.6076420679973148
11,2,2,0.8041176470588233,0.6853333333333335,0.3787857142857143,0.4441875000000002,0.012000000000000455,0.08699999999999974,0.004000000000000448,0.06300000000000061,1.8480000000000008,1.6829999999999998,0.9759999999999991,0.856,0.39849580223880576,0.23973880597014924,0.15458838619402981,0.20717700559701496,0.5398752007582738,0.12121212121212556,0.5233644859813086,0.6243719740568192,0.4601247992417263,0.8787878787878745,0.4766355140186915,0.3756280259431809,0.23775761458137337,0.6116504854368953,0.1899267805635678,0.26131558627789847,0.3477379491658708,0.07228915662650821,0.3445832556404999,0.3984958022388059,0.2963700755729218,0.5240963855421632,0.3138168935297408,0.2397388059701493,0.16380459742529224,0.024096385542171188,0.18198769345515553,0.15458838619402984,0.1920873778359152,0.37951807228915746,0.15961215737460377,0.20717700559701502,0.3202169565696141,0.2500000000000139,0.3456090651558071,0.27950245085120967,0.679783043430386,0.7499999999999861,0.654390934844193,0.7204975491487904,0.3559617837245206,0.04395604395604878,0.36705528394133113,0.39203075330819837,0.6440382162754795,0.9560439560439512,0.6329447160586689,0.6079692466918016
