1,0.576923077,0.602409639,0.547945205,0,0.38351503,0.609756098,0.540540541,0,0.383432213,0.595238095,0.555555556,0,0.383597884,"[50, 34, 0]","[32, 40, 0]","[0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,
4,0.647435897,0.65408805,0.640522876,0,0.431981023,0.634146341,0.662162162,0,0.432102835,0.675324675,0.620253165,0,0.43185928,"[52, 25, 0]","[30, 49, 0]","[0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,
2,0.596153846,0.627218935,0.559440559,0,0.395964305,0.646341463,0.540540541,0,0.395627335,0.609195402,0.579710145,0,0.396301849,"[53, 34, 0]","[29, 40, 0]","[0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,
3,0.615384615,0.615384615,0.615384615,0,0.411338167,0.585365854,0.648648649,0,0.411338167,0.648648649,0.585365854,0,0.411338167,"[48, 26, 0]","[34, 48, 0]","[0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,
0,0.602564103,0.607594937,0.597402597,0,0.402261059,0.585365854,0.621621622,0,0.402329158,0.631578947,0.575,0,0.402192982,"[48, 28, 0]","[34, 46, 0]","[0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,
5,0.615384615,0.634146341,0.594594595,0,0.409580312,0.634146341,0.594594595,0,0.409580312,0.634146341,0.594594595,0,0.409580312,"[52, 30, 0]","[30, 44, 0]","[0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,
9,0.647435897,0.674556213,0.615384615,0,0.430427718,0.695121951,0.594594595,0,0.429905515,0.655172414,0.637681159,0,0.430951191,"[57, 30, 0]","[25, 44, 0]","[0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,
8,0.58974359,0.609756098,0.567567568,0,0.392441222,0.609756098,0.567567568,0,0.392441222,0.609756098,0.567567568,0,0.392441222,"[50, 32, 0]","[32, 42, 0]","[0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,
7,0.583333333,0.610778443,0.551724138,0,0.387645284,0.62195122,0.540540541,0,0.387497253,0.6,0.563380282,0,0.387793427,"[51, 34, 0]","[31, 40, 0]","[0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,
6,0.58974359,0.58974359,0.58974359,0,0.394199077,0.56097561,0.621621622,0,0.394199077,0.621621622,0.56097561,0,0.394199077,"[46, 28, 0]","[36, 46, 0]","[0, 0, 0]",,,,,,,,,,,,,,,,,,,,,,,
datasize,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
